2,2,0,40,13550,16899,-5756,-334,18810,-2000,1,8801,0,40,-13550,-16899,5756,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13553,16896,-5758,-334,18810,-2000,1,8801,0,40,-13553,-16896,5758,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13555,16893,-5761,-334,18810,-2000,1,8801,0,40,-13555,-16893,5761,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13558,16889,-5763,-334,18810,-2000,1,8801,0,40,-13558,-16889,5763,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13561,16886,-5765,-334,18810,-2000,1,8801,0,40,-13561,-16886,5765,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13563,16883,-5768,-334,18810,-2000,1,8801,0,40,-13563,-16883,5768,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13566,16880,-5770,-334,18810,-2000,1,8801,0,40,-13566,-16880,5770,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13568,16877,-5772,-334,18810,-2000,1,8801,0,40,-13568,-16877,5772,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13571,16874,-5775,-334,18810,-2000,1,8801,0,40,-13571,-16874,5775,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13573,16871,-5777,-334,18810,-2000,1,8801,0,40,-13573,-16871,5777,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13576,16868,-5780,-334,18810,-2000,1,8801,0,40,-13576,-16868,5780,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13578,16865,-5782,-334,18810,-2000,1,8801,0,40,-13578,-16865,5782,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13581,16862,-5784,-334,18810,-2000,1,8801,0,40,-13581,-16862,5784,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13583,16859,-5787,-334,18810,-2000,1,8801,0,40,-13583,-16859,5787,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13586,16855,-5789,-334,18810,-2000,1,8801,0,40,-13586,-16855,5789,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13588,16852,-5791,-334,18810,-2000,1,8801,0,40,-13588,-16852,5791,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13591,16849,-5794,-334,18810,-2000,1,8801,0,40,-13591,-16849,5794,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13594,16846,-5796,-334,18810,-2000,1,8801,0,40,-13594,-16846,5796,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13596,16843,-5799,-334,18810,-2000,1,8801,0,40,-13596,-16843,5799,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13599,16840,-5801,-334,18810,-2000,1,8801,0,40,-13599,-16840,5801,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13601,16837,-5803,-334,18810,-2000,1,8801,0,40,-13601,-16837,5803,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13604,16834,-5806,-334,18810,-2000,1,8801,0,40,-13604,-16834,5806,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13606,16831,-5808,-334,18810,-2000,1,8801,0,40,-13606,-16831,5808,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13609,16828,-5810,-334,18810,-2000,1,8801,0,40,-13609,-16828,5810,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13611,16824,-5813,-334,18810,-2000,1,8801,0,40,-13611,-16824,5813,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13614,16821,-5815,-334,18810,-2000,1,8801,0,40,-13614,-16821,5815,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13616,16818,-5817,-334,18810,-2000,1,8801,0,40,-13616,-16818,5817,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13619,16815,-5820,-334,18810,-2000,1,8801,0,40,-13619,-16815,5820,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13621,16812,-5822,-334,18810,-2000,1,8801,0,40,-13621,-16812,5822,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13624,16809,-5825,-334,18810,-2000,1,8801,0,40,-13624,-16809,5825,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13626,16806,-5827,-334,18810,-2000,1,8801,0,40,-13626,-16806,5827,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13629,16803,-5829,-334,18810,-2000,1,8801,0,40,-13629,-16803,5829,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13632,16800,-5832,-334,18810,-2000,1,8801,0,40,-13632,-16800,5832,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13634,16797,-5834,-334,18810,-2000,1,8801,0,40,-13634,-16797,5834,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13637,16793,-5836,-334,18810,-2000,1,8801,0,40,-13637,-16793,5836,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13639,16790,-5839,-334,18810,-2000,1,8801,0,40,-13639,-16790,5839,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13642,16787,-5841,-334,18810,-2000,1,8801,0,40,-13642,-16787,5841,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13644,16784,-5844,-334,18810,-2000,1,8801,0,40,-13644,-16784,5844,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13647,16781,-5846,-334,18810,-2000,1,8801,0,40,-13647,-16781,5846,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13649,16778,-5848,-334,18810,-2000,1,8801,0,40,-13649,-16778,5848,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13652,16775,-5851,-334,18810,-2000,1,8801,0,40,-13652,-16775,5851,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13654,16772,-5853,-334,18810,-2000,1,8801,0,40,-13654,-16772,5853,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13657,16769,-5855,-334,18810,-2000,1,8801,0,40,-13657,-16769,5855,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13659,16766,-5858,-334,18810,-2000,1,8801,0,40,-13659,-16766,5858,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13662,16762,-5860,-334,18810,-2000,1,8801,0,40,-13662,-16762,5860,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
2,2,0,40,13664,16759,-5862,-334,18810,-2000,1,8801,0,40,-13664,-16759,5862,425,-18800,2000,0,-8800,418,331,60,R,R,R,R
